score,count,cumulative
528,1241,134678
527,1188,135866
526,1188,137054
525,1198,138252
524,1179,139431
523,1217,140648
522,1216,141864
521,1209,143073
520,1168,144241
519,1191,145432
518,1208,146640
517,1222,147862
516,1170,149032
515,1234,150266
514,1187,151453
513,1125,152578
512,1158,153736
511,1127,154863
510,1137,156000
509,1091,157091
508,1126,158217
507,1078,159295
506,1163,160458
505,1171,161629
504,1098,162727
503,1076,163803
502,1140,164943
501,1052,165995
500,1093,167088
499,1096,168184
498,1074,169258
497,1037,170295
496,1076,171371
495,1043,172414
494,1079,173493
493,1005,174498
492,1011,175509
491,1033,176542
490,1032,177574
489,1085,178659
488,999,179658
487,1034,180692
486,987,181679
485,990,182669
484,969,183638
483,914,184552
482,993,185545
481,997,186542
480,976,187518
479,935,188453
478,933,189386
477,973,190359
476,968,191327
475,912,192239
474,832,193071
473,915,193986
472,896,194882
471,844,195726
470,968,196694
469,848,197542
468,875,198417
467,839,199256
466,841,200097
465,815,200912
464,816,201728
463,818,202546
462,843,203389
461,814,204203
460,781,204984
459,811,205795
458,781,206576
457,764,207340
456,794,208134
455,775,208909
454,776,209685
453,797,210482
452,776,211258
451,777,212035
450,772,212807
449,743,213550
448,718,214268
447,685,214953
446,719,215672
445,752,216424
444,760,217184
443,725,217909
442,709,218618
441,707,219325
440,686,220011
439,703,220714
438,714,221428
437,650,222078
436,651,222729
435,639,223368
434,647,224015
433,634,224649
432,592,225241
431,592,225833
430,612,226445
429,616,227061
428,585,227646
427,617,228263
426,602,228865
425,566,229431
424,630,230061
423,571,230632
422,618,231250
421,565,231815
420,536,232351
419,554,232905
418,517,233422
417,521,233943
416,541,234484
415,533,235017
414,548,235565
413,493,236058
412,545,236603
411,521,237124
410,491,237615
409,499,238114
408,480,238594
407,488,239082
406,419,239501
405,476,239977
404,447,240424
403,459,240883
402,433,241316
401,422,241738
400,450,242188
399,477,242665
398,446,243111
397,427,243538
396,413,243951
395,429,244380
394,427,244807
393,397,245204
392,385,245589
391,402,245991
390,407,246398
389,404,246802
388,429,247231
387,392,247623
386,346,247969
385,389,248358
384,387,248745
383,345,249090
382,353,249443
381,363,249806
380,357,250163
379,356,250519
378,304,250823
377,333,251156
376,322,251478
375,317,251795
374,323,252118
373,321,252439
372,343,252782
371,304,253086
370,305,253391
369,321,253712
368,285,253997
367,282,254279
366,298,254577
365,272,254849
364,292,255141
363,286,255427
362,264,255691
361,258,255949
360,271,256220
359,256,256476
358,264,256740
357,242,256982
356,249,257231
355,237,257468
354,236,257704
353,266,257970
352,221,258191
351,226,258417
350,238,258655
349,229,258884
348,177,259061
347,244,259305
346,195,259500
345,209,259709
344,227,259936
343,187,260123
342,199,260322
341,180,260502
340,195,260697
339,179,260876
338,183,261059
337,179,261238
336,190,261428
335,195,261623
334,169,261792
333,181,261973
332,159,262132
331,178,262310
330,178,262488
329,164,262652
328,166,262818
327,147,262965
326,174,263139
325,157,263296
324,137,263433
323,125,263558
322,151,263709
321,143,263852
320,148,264000
319,125,264125
318,155,264280
317,135,264415
316,117,264532
315,132,264664
314,125,264789
313,116,264905
312,120,265025
311,126,265151
310,112,265263
309,119,265382
308,108,265490
307,105,265595
306,99,265694
305,106,265800
304,119,265919
303,93,266012
302,113,266125
301,114,266239
300,121,266360
299,113,266473
298,118,266591
297,112,266703
296,101,266804
295,126,266930
294,118,267048
293,124,267172
292,109,267281
291,114,267395
290,126,267521
289,112,267633
288,151,267784
287,137,267921
286,164,268085
285,140,268225
284,159,268384
283,128,268512
282,144,268656
281,186,268842
280,154,268996
