score,count,cumulative
525,1202,140831
524,1189,142020
523,1118,143138
522,1201,144339
521,1219,145558
520,1162,146720
519,1206,147926
518,1120,149046
517,1237,150283
516,1134,151417
515,1180,152597
514,1121,153718
513,1174,154892
512,1127,156019
511,1125,157144
510,1080,158224
509,1123,159347
508,1076,160423
507,1209,161632
506,1185,162817
505,1150,163967
504,1183,165150
503,1126,166276
502,1114,167390
501,1098,168488
500,1060,169548
499,1125,170673
498,1090,171763
497,1094,172857
496,1022,173879
495,1010,174889
494,1046,175935
493,1049,176984
492,1075,178059
491,1043,179102
490,1114,180216
489,1011,181227
488,1032,182259
487,1025,183284
486,1017,184301
485,978,185279
484,978,186257
483,1047,187304
482,970,188274
481,1003,189277
480,1024,190301
479,996,191297
478,955,192252
477,960,193212
476,990,194202
475,991,195193
474,967,196160
473,877,197037
472,911,197948
471,892,198840
470,904,199744
469,931,200675
468,888,201563
467,888,202451
466,916,203367
465,884,204251
464,935,205186
463,766,205952
462,822,206774
461,864,207638
460,852,208490
459,808,209298
458,837,210135
457,816,210951
456,808,211759
455,852,212611
454,805,213416
453,803,214219
452,763,214982
451,759,215741
450,778,216519
449,800,217319
448,802,218121
447,755,218876
446,760,219636
445,713,220349
444,731,221080
443,719,221799
442,677,222476
441,747,223223
440,745,223968
439,707,224675
438,680,225355
437,683,226038
436,707,226745
435,669,227414
434,676,228090
433,651,228741
432,653,229394
431,683,230077
430,639,230716
429,661,231377
428,623,232000
427,620,232620
426,617,233237
425,637,233874
424,676,234550
423,600,235150
422,642,235792
421,600,236392
420,582,236974
419,594,237568
418,594,238162
417,553,238715
416,581,239296
415,565,239861
414,604,240465
413,565,241030
412,578,241608
411,521,242129
410,611,242740
409,556,243296
408,546,243842
407,511,244353
406,551,244904
405,543,245447
404,508,245955
403,528,246483
402,524,247007
401,503,247510
400,497,248007
399,470,248477
398,476,248953
397,468,249421
396,462,249883
395,483,250366
394,442,250808
393,455,251263
392,478,251741
391,447,252188
390,454,252642
389,430,253072
388,441,253513
387,417,253930
386,432,254362
385,433,254795
384,420,255215
383,387,255602
382,438,256040
381,401,256441
380,392,256833
379,424,257257
378,383,257640
377,350,257990
376,366,258356
375,355,258711
374,394,259105
373,367,259472
372,368,259840
371,362,260202
370,366,260568
369,328,260896
368,371,261267
367,311,261578
366,314,261892
365,378,262270
364,346,262616
363,336,262952
362,306,263258
361,324,263582
360,299,263881
359,316,264197
358,301,264498
357,318,264816
356,250,265066
355,290,265356
354,262,265618
353,262,265880
352,295,266175
351,266,266441
350,268,266709
349,245,266954
348,275,267229
347,265,267494
346,284,267778
345,255,268033
344,277,268310
343,251,268561
342,250,268811
341,241,269052
340,222,269274
339,209,269483
338,226,269709
337,210,269919
336,199,270118
335,214,270332
334,225,270557
333,232,270789
332,200,270989
331,196,271185
330,179,271364
329,197,271561
328,185,271746
327,171,271917
326,183,272100
325,195,272295
324,180,272475
323,195,272670
322,169,272839
321,141,272980
320,174,273154
319,142,273296
318,148,273444
317,164,273608
316,146,273754
315,170,273924
314,157,274081
313,154,274235
312,144,274379
311,141,274520
310,152,274672
309,136,274808
308,139,274947
307,143,275090
306,163,275253
305,137,275390
304,139,275529
303,141,275670
302,148,275818
301,135,275953
300,130,276083
299,150,276233
298,135,276368
297,135,276503
296,158,276661
295,150,276811
294,134,276945
293,153,277098
292,123,277221
291,132,277353
290,146,277499
289,142,277641
288,160,277801
287,169,277970
286,143,278113
285,160,278273
284,164,278437
283,179,278616
282,186,278802
281,174,278976
280,172,279148
279,165,279313
278,172,279485
277,163,279648
276,188,279836
275,178,280014
274,178,280192
273,160,280352
272,171,280523
271,174,280697
270,168,280865
269,192,281057
