score,count,cumulative
434,549,67009
433,511,67520
432,532,68052
431,547,68599
430,520,69119
429,531,69650
428,531,70181
427,533,70714
426,516,71230
425,485,71715
424,535,72250
423,479,72729
422,495,73224
421,529,73753
420,555,74308
419,546,74854
418,533,75387
417,518,75905
416,573,76478
415,506,76984
414,533,77517
413,555,78072
412,539,78611
411,514,79125
410,579,79704
409,521,80225
408,530,80755
407,518,81273
406,548,81821
405,556,82377
404,513,82890
403,513,83403
402,524,83927
401,546,84473
400,537,85010
399,487,85497
398,537,86034
397,500,86534
396,493,87027
395,514,87541
394,524,88065
393,501,88566
392,526,89092
391,518,89610
390,507,90117
389,518,90635
388,508,91143
387,539,91682
386,549,92231
385,546,92777
384,518,93295
383,526,93821
382,531,94352
381,464,94816
380,493,95309
379,526,95835
378,505,96340
377,509,96849
376,496,97345
375,551,97896
374,508,98404
373,465,98869
372,482,99351
371,499,99850
370,509,100359
369,479,100838
368,457,101295
367,515,101810
366,497,102307
365,488,102795
364,505,103300
363,471,103771
362,475,104246
361,469,104715
360,436,105151
359,469,105620
358,437,106057
357,456,106513
356,472,106985
355,455,107440
354,431,107871
353,429,108300
352,426,108726
351,365,109091
350,422,109513
349,445,109958
348,403,110361
347,409,110770
346,391,111161
345,363,111524
344,400,111924
343,384,112308
342,375,112683
341,336,113019
340,397,113416
339,373,113789
338,381,114170
337,384,114554
336,397,114951
335,359,115310
334,361,115671
333,340,116011
332,350,116361
331,358,116719
330,346,117065
329,344,117409
328,340,117749
327,355,118104
326,307,118411
325,295,118706
324,341,119047
323,324,119371
322,331,119702
321,305,120007
320,309,120316
319,288,120604
318,323,120927
317,300,121227
316,290,121517
315,275,121792
314,296,122088
313,244,122332
312,270,122602
311,292,122894
310,296,123190
309,273,123463
308,262,123725
307,260,123985
306,264,124249
305,274,124523
304,258,124781
303,257,125038
302,225,125263
301,227,125490
300,264,125754
299,252,126006
298,237,126243
297,228,126471
296,268,126739
295,231,126970
294,234,127204
293,248,127452
292,217,127669
291,224,127893
290,207,128100
289,219,128319
288,232,128551
287,213,128764
286,207,128971
285,210,129181
284,163,129344
283,205,129549
282,206,129755
281,176,129931
280,196,130127
279,215,130342
278,188,130530
277,193,130723
276,157,130880
275,199,131079
274,210,131289
273,191,131480
272,168,131648
271,186,131834
270,231,132065
269,168,132233
268,175,132408
267,160,132568
266,165,132733
265,169,132902
264,157,133059
263,173,133232
262,179,133411
261,184,133595
260,175,133770
259,164,133934
258,156,134090
257,158,134248
256,168,134416
255,165,134581
254,173,134754
253,166,134920
252,135,135055
251,141,135196
250,145,135341
249,169,135510
248,165,135675
247,156,135831
246,140,135971
245,128,136099
244,160,136259
243,164,136423
242,149,136572
241,144,136716
240,144,136860
239,160,137020
238,122,137142
237,139,137281
236,122,137403
235,143,137546
234,148,137694
233,135,137829
232,152,137981
231,131,138112
230,124,138236
229,124,138360
228,135,138495
227,127,138622
226,131,138753
225,117,138870
224,113,138983
223,136,139119
222,114,139233
221,112,139345
220,110,139455
219,118,139573
218,113,139686
217,106,139792
216,125,139917
215,108,140025
214,116,140141
213,87,140228
212,117,140345
211,87,140432
210,96,140528
209,80,140608
208,111,140719
207,77,140796
206,89,140885
205,82,140967
204,85,141052
203,105,141157
202,92,141249
201,81,141330
200,70,141400
