score,count,cumulative
390,456,249024
389,480,249504
388,464,249968
387,492,250460
386,450,250910
385,467,251377
384,471,251848
383,415,252263
382,451,252714
381,443,253157
380,448,253605
379,390,253995
378,390,254385
377,411,254796
376,407,255203
375,385,255588
374,421,256009
373,396,256405
372,377,256782
371,399,257181
370,376,257557
369,379,257936
368,368,258304
367,404,258708
366,370,259078
365,353,259431
364,354,259785
363,334,260119
362,297,260416
361,329,260745
360,329,261074
359,312,261386
358,355,261741
357,290,262031
356,315,262346
355,282,262628
354,263,262891
353,281,263172
352,287,263459
351,286,263745
350,288,264033
349,234,264267
348,265,264532
347,242,264774
346,283,265057
345,267,265324
344,249,265573
343,233,265806
342,235,266041
341,238,266279
340,227,266506
339,223,266729
338,219,266948
337,210,267158
336,220,267378
335,204,267582
334,228,267810
333,217,268027
332,210,268237
331,189,268426
330,171,268597
329,198,268795
328,200,268995
327,194,269189
326,210,269399
325,188,269587
324,172,269759
323,183,269942
322,167,270109
321,189,270298
320,179,270477
319,182,270659
318,167,270826
317,136,270962
316,162,271124
315,142,271266
314,145,271411
313,144,271555
312,149,271704
311,155,271859
310,150,272009
309,134,272143
308,139,272282
307,145,272427
306,127,272554
305,135,272689
304,136,272825
303,141,272966
302,145,273111
301,142,273253
300,143,273396
299,136,273532
298,132,273664
297,119,273783
296,138,273921
295,118,274039
294,154,274193
293,144,274337
292,157,274494
291,126,274620
290,156,274776
289,144,274920
288,162,275082
287,159,275241
286,167,275408
285,190,275598
284,169,275767
283,167,275934
282,173,276107
281,150,276257
280,168,276425
279,180,276605
278,175,276780
277,183,276963
276,187,277150
275,195,277345
274,179,277524
