score,count,cumulative
497,1112,176563
496,1141,177704
495,1166,178870
494,1133,180003
493,1109,181112
492,1146,182258
491,1043,183301
490,1071,184372
489,1092,185464
488,1112,186576
487,1060,187636
486,1052,188688
485,1082,189770
484,1028,190798
483,1103,191901
482,1031,192932
481,1017,193949
480,1013,194962
479,1002,195964
478,995,196959
477,1029,197988
476,991,198979
475,984,199963
474,1001,200964
473,965,201929
472,959,202888
471,960,203848
470,924,204772
469,953,205725
468,918,206643
467,980,207623
466,920,208543
465,958,209501
464,911,210412
463,913,211325
462,871,212196
461,867,213063
460,851,213914
459,877,214791
458,844,215635
457,883,216518
456,869,217387
455,856,218243
454,871,219114
453,862,219976
452,803,220779
451,812,221591
450,826,222417
449,808,223225
448,756,223981
447,753,224734
446,765,225499
445,783,226282
444,760,227042
443,770,227812
442,774,228586
441,727,229313
440,690,230003
439,720,230723
438,741,231464
437,708,232172
436,694,232866
435,687,233553
434,701,234254
433,719,234973
432,645,235618
431,712,236330
430,693,237023
429,706,237729
428,644,238373
427,643,239016
426,671,239687
425,663,240350
424,616,240966
423,612,241578
422,618,242196
421,614,242810
420,648,243458
419,648,244106
418,564,244670
417,587,245257
416,571,245828
415,533,246361
414,583,246944
413,567,247511
412,538,248049
411,604,248653
410,564,249217
409,567,249784
408,517,250301
407,570,250871
406,589,251460
405,547,252007
404,518,252525
403,516,253041
402,500,253541
401,497,254038
400,518,254556
399,524,255080
398,521,255601
397,474,256075
396,535,256610
395,462,257072
394,498,257570
393,505,258075
392,506,258581
391,462,259043
390,473,259516
389,462,259978
388,465,260443
387,437,260880
386,458,261338
385,404,261742
384,434,262176
383,411,262587
382,410,262997
381,438,263435
380,396,263831
379,408,264239
378,440,264679
377,433,265112
376,398,265510
375,364,265874
374,427,266301
373,393,266694
372,400,267094
371,359,267453
370,399,267852
369,367,268219
368,370,268589
367,368,268957
366,345,269302
365,336,269638
364,347,269985
363,338,270323
362,320,270643
361,364,271007
360,331,271338
359,311,271649
358,313,271962
357,314,272276
356,293,272569
355,303,272872
354,301,273173
353,298,273471
352,307,273778
351,301,274079
350,273,274352
349,286,274638
348,261,274899
347,277,275176
346,255,275431
345,263,275694
344,230,275924
343,254,276178
342,215,276393
341,272,276665
340,245,276910
339,235,277145
338,225,277370
337,241,277611
336,264,277875
335,252,278127
334,228,278355
333,234,278589
332,215,278804
331,229,279033
330,222,279255
329,208,279463
328,228,279691
327,206,279897
326,190,280087
325,186,280273
324,189,280462
323,198,280660
322,207,280867
321,201,281068
320,192,281260
319,169,281429
318,177,281606
317,195,281801
316,204,282005
315,165,282170
314,191,282361
313,162,282523
312,190,282713
311,165,282878
310,146,283024
309,190,283214
308,180,283394
307,159,283553
306,160,283713
305,157,283870
304,143,284013
303,154,284167
302,159,284326
301,169,284495
300,174,284669
299,174,284843
298,177,285020
297,165,285185
296,183,285368
295,155,285523
294,190,285713
293,170,285883
292,177,286060
291,177,286237
290,210,286447
289,178,286625
288,162,286787
287,178,286965
286,171,287136
285,188,287324
284,166,287490
283,212,287702
282,190,287892
281,214,288106
280,179,288285
279,172,288457
278,204,288661
277,234,288895
276,208,289103
275,217,289320
274,191,289511
273,233,289744
272,193,289937
271,218,290155
270,218,290373
269,201,290574
268,216,290790
